job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,average_salary,salary_range,experience_category,remote_flag,high_salary_job,job_age
V2WKN0M145E0,Machine Learning Engineer,Research Lab,Education,India,Pune,Onsite,Entry,0,61768,82937,Full-time,2022,Medium,72352.5,21169,Junior,0,0,4
NK13F04AS89A,MLOps Engineer,MNC,Retail,India,Hyderabad,Onsite,Entry,0,50831,83824,Full-time,2024,Medium,67327.5,32993,Junior,0,0,2
U0STOEZAEULX,MLOps Engineer,MNC,Education,Germany,Remote,Remote,Senior,5,145664,164265,Full-time,2023,Medium,154964.5,18601,Experienced,1,1,3
ZG9ZPKX81ERK,AI Researcher,Startup,Healthcare,India,Hyderabad,Hybrid,Senior,5,153424,170788,Full-time,2023,Small,162106.0,17364,Experienced,0,1,3
EYPM564C2V4I,Data Analyst,Research Lab,Tech,Germany,Berlin,Hybrid,Entry,0,51660,72384,Full-time,2026,Large,62022.0,20724,Junior,0,0,0
UQGC49988DX8,MLOps Engineer,Research Lab,Education,Canada,Montreal,Onsite,Mid,2,94492,112904,Full-time,2021,Medium,103698.0,18412,Junior,0,0,5
LB0DR08QVTBX,Applied Scientist,Startup,Healthcare,Canada,Vancouver,Onsite,Senior,5,149999,158194,Full-time,2023,Small,154096.5,8195,Experienced,0,1,3
SVV473DWX87O,Data Scientist,MNC,Retail,Australia,Brisbane,Hybrid,Senior,5,144463,176590,Full-time,2026,Small,160526.5,32127,Experienced,0,1,0
EAXK80H44N38,AI Researcher,Research Lab,Tech,India,Hyderabad,Onsite,Senior,5,148308,174858,Full-time,2023,Large,161583.0,26550,Experienced,0,1,3
GM2WLHO191WC,Machine Learning Engineer,Startup,Education,India,Delhi,Hybrid,Mid,2,100656,128447,Full-time,2022,Large,114551.5,27791,Junior,0,1,4
4ZE87GG4J0N8,Applied Scientist,MNC,Education,India,Remote,Remote,Senior,5,140313,169815,Full-time,2024,Medium,155064.0,29502,Experienced,1,1,2
EB6TS2P9FLF7,Data Analyst,MNC,Tech,Canada,Vancouver,Hybrid,Entry,0,57013,82141,Full-time,2026,Large,69577.0,25128,Junior,0,0,0
AI0Q7NHWPOJ3,Data Scientist,Research Lab,Finance,UK,Remote,Remote,Entry,0,53818,70602,Full-time,2022,Small,62210.0,16784,Junior,1,0,4
6IAU1QMD6HKL,AI Researcher,Research Lab,Education,UK,Manchester,Onsite,Senior,5,152060,175401,Full-time,2020,Large,163730.5,23341,Experienced,0,1,6
QFCEZA1789VE,Data Analyst,MNC,Retail,USA,Austin,Onsite,Mid,2,100228,112663,Full-time,2026,Medium,106445.5,12435,Junior,0,0,0
9W92SJTGMYSN,Machine Learning Engineer,Research Lab,Finance,India,Remote,Remote,Entry,0,61941,66382,Full-time,2021,Small,64161.5,4441,Junior,1,0,5
A426I62E72SK,AI Researcher,Startup,Education,UK,Remote,Remote,Mid,2,98599,124558,Full-time,2020,Medium,111578.5,25959,Junior,1,1,6
3ZM7NTN5JEQY,AI Researcher,Research Lab,Education,Australia,Remote,Remote,Mid,2,101069,107123,Full-time,2022,Small,104096.0,6054,Junior,1,0,4
WYTRQW2OMJUM,Applied Scientist,Research Lab,Finance,Australia,Brisbane,Hybrid,Mid,2,98702,121220,Full-time,2025,Medium,109961.0,22518,Junior,0,1,1
D4WLRHVLVNIT,AI Researcher,Research Lab,Finance,Germany,Remote,Remote,Entry,0,59924,66166,Full-time,2022,Large,63045.0,6242,Junior,1,0,4
FOF5EZZAJ0KW,MLOps Engineer,Startup,Healthcare,Germany,Frankfurt,Hybrid,Mid,2,95887,117731,Full-time,2022,Large,106809.0,21844,Junior,0,0,4
JW0B30II3NV7,Data Scientist,Research Lab,Tech,Australia,Melbourne,Onsite,Entry,0,50056,66708,Full-time,2024,Small,58382.0,16652,Junior,0,0,2
FMF8QAVC8Q8W,AI Researcher,MNC,Tech,India,Delhi,Onsite,Senior,5,142073,173234,Full-time,2020,Medium,157653.5,31161,Experienced,0,1,6
A9A18Q1O4Z3Z,MLOps Engineer,Startup,Tech,USA,New York,Onsite,Entry,0,54103,73323,Full-time,2024,Large,63713.0,19220,Junior,0,0,2
XZ2B5V36FENU,Machine Learning Engineer,MNC,Tech,Germany,Hamburg,Onsite,Mid,2,101664,129056,Full-time,2022,Large,115360.0,27392,Junior,0,1,4
AADE4TE9TCL9,Data Scientist,Research Lab,Healthcare,UK,Manchester,Onsite,Mid,2,93883,121292,Full-time,2020,Large,107587.5,27409,Junior,0,1,6
097N5ZGVJ4XB,Data Scientist,Startup,Finance,Germany,Remote,Remote,Entry,0,56624,78042,Full-time,2021,Small,67333.0,21418,Junior,1,0,5
CO96LRRJRN07,Applied Scientist,Startup,Retail,UK,Remote,Remote,Mid,2,93662,127287,Full-time,2024,Medium,110474.5,33625,Junior,1,1,2
VQ4WQ0XA5F0A,Machine Learning Engineer,Startup,Healthcare,Germany,Munich,Onsite,Mid,2,98560,124400,Full-time,2020,Small,111480.0,25840,Junior,0,1,6
OBIKVQA6Y946,Data Analyst,Startup,Retail,Germany,Frankfurt,Onsite,Mid,2,101825,107200,Full-time,2023,Small,104512.5,5375,Junior,0,0,3
UN74T45PUGNE,Machine Learning Engineer,MNC,Finance,Canada,Remote,Remote,Senior,5,143821,168732,Full-time,2025,Large,156276.5,24911,Experienced,1,1,1
6U0TCH5MKWAG,Data Analyst,Research Lab,Healthcare,Germany,Remote,Remote,Mid,2,95632,126129,Full-time,2024,Large,110880.5,30497,Junior,1,1,2
HKR6JCFEOM2Z,AI Researcher,Startup,Finance,UK,Remote,Remote,Senior,5,146203,179844,Full-time,2025,Large,163023.5,33641,Experienced,1,1,1
OLIRCHYL7OIO,MLOps Engineer,MNC,Education,USA,Austin,Hybrid,Senior,5,145175,175105,Full-time,2023,Large,160140.0,29930,Experienced,0,1,3
9MG0585T42YT,Applied Scientist,MNC,Tech,India,Remote,Remote,Entry,0,51137,66516,Full-time,2024,Small,58826.5,15379,Junior,1,0,2
IY8JBA4OA86V,Data Analyst,Research Lab,Education,UK,Birmingham,Onsite,Mid,2,99339,107988,Full-time,2022,Small,103663.5,8649,Junior,0,0,4
WXZF3WTRR01W,Data Scientist,Research Lab,Finance,India,Hyderabad,Hybrid,Mid,2,97363,123076,Full-time,2026,Large,110219.5,25713,Junior,0,1,0
617VXW1HS4JQ,MLOps Engineer,Research Lab,Retail,UK,Birmingham,Onsite,Entry,0,59903,70570,Full-time,2026,Medium,65236.5,10667,Junior,0,0,0
SPPDNJ7SXLPH,MLOps Engineer,Startup,Healthcare,India,Hyderabad,Onsite,Mid,2,97261,125615,Full-time,2024,Medium,111438.0,28354,Junior,0,1,2
CDRXB03J51HA,AI Researcher,Research Lab,Healthcare,Australia,Sydney,Onsite,Senior,5,153682,161983,Full-time,2020,Small,157832.5,8301,Experienced,0,1,6
QJ7X2J3C0RIP,MLOps Engineer,Startup,Education,Germany,Munich,Hybrid,Senior,5,150786,155485,Full-time,2022,Small,153135.5,4699,Experienced,0,1,4
TLXWKWNG8CZE,Data Analyst,Research Lab,Healthcare,Germany,Remote,Remote,Mid,2,93071,106051,Full-time,2020,Medium,99561.0,12980,Junior,1,0,6
75DHGTJIELY1,Data Analyst,MNC,Healthcare,Canada,Toronto,Onsite,Entry,0,56450,77767,Full-time,2023,Small,67108.5,21317,Junior,0,0,3
DWMCHIGWPTQE,MLOps Engineer,Startup,Healthcare,Australia,Brisbane,Onsite,Senior,5,146626,158687,Full-time,2022,Large,152656.5,12061,Experienced,0,1,4
Z7YF11ALSPLR,AI Researcher,Research Lab,Healthcare,Canada,Vancouver,Onsite,Mid,2,93463,111776,Full-time,2026,Large,102619.5,18313,Junior,0,0,0
KUOEU3UGPBZQ,MLOps Engineer,MNC,Education,India,Bangalore,Hybrid,Mid,2,97939,109393,Full-time,2020,Large,103666.0,11454,Junior,0,0,6
WJT82D3BTKK2,Data Scientist,MNC,Finance,USA,Austin,Onsite,Senior,5,145990,174726,Full-time,2024,Large,160358.0,28736,Experienced,0,1,2
CF20SXCFD7UF,MLOps Engineer,Research Lab,Tech,Canada,Vancouver,Hybrid,Mid,2,98932,124220,Full-time,2026,Small,111576.0,25288,Junior,0,1,0
EC01WJGLAO80,Machine Learning Engineer,MNC,Healthcare,Canada,Vancouver,Hybrid,Senior,5,144264,163522,Full-time,2026,Large,153893.0,19258,Experienced,0,1,0
SL5A7J0DTSJS,MLOps Engineer,Startup,Education,India,Delhi,Onsite,Entry,0,57181,88691,Full-time,2025,Medium,72936.0,31510,Junior,0,0,1
2EOYN1MI5K7T,AI Researcher,Research Lab,Tech,India,Remote,Remote,Mid,2,95702,123094,Full-time,2026,Small,109398.0,27392,Junior,1,1,0
VM6Z61V4TB76,AI Researcher,MNC,Education,Australia,Brisbane,Hybrid,Mid,2,93832,109654,Full-time,2026,Large,101743.0,15822,Junior,0,0,0
T26Z5B09GLE3,Data Analyst,Research Lab,Tech,Canada,Remote,Remote,Senior,5,140153,158180,Full-time,2024,Small,149166.5,18027,Experienced,1,1,2
EFH8VV0VHXYY,MLOps Engineer,Research Lab,Tech,UK,Remote,Remote,Mid,2,100705,111206,Full-time,2024,Small,105955.5,10501,Junior,1,0,2
XTWPNSPLU1VG,MLOps Engineer,Startup,Tech,USA,Austin,Onsite,Senior,5,150990,156654,Full-time,2025,Large,153822.0,5664,Experienced,0,1,1
EQQ7UT8X5BWH,Data Scientist,MNC,Tech,Canada,Vancouver,Onsite,Entry,0,64810,86517,Full-time,2020,Large,75663.5,21707,Junior,0,0,6
9YMLPUF7E3DY,MLOps Engineer,Startup,Tech,Australia,Melbourne,Hybrid,Mid,2,92420,127968,Full-time,2020,Medium,110194.0,35548,Junior,0,1,6
9YJ06KHNLP9M,AI Researcher,Startup,Tech,USA,Seattle,Onsite,Entry,0,53283,73204,Full-time,2025,Large,63243.5,19921,Junior,0,0,1
4MZ7Z547EOT8,Data Analyst,Startup,Healthcare,Germany,Hamburg,Hybrid,Senior,5,150026,178675,Full-time,2024,Large,164350.5,28649,Experienced,0,1,2
VUE97IOKMSOW,AI Researcher,MNC,Tech,UK,London,Onsite,Entry,0,56823,88345,Full-time,2023,Medium,72584.0,31522,Junior,0,0,3
42MLYTEF9665,Machine Learning Engineer,Startup,Retail,USA,San Francisco,Hybrid,Senior,5,149745,179033,Full-time,2022,Large,164389.0,29288,Experienced,0,1,4
FOBHCCQ4WNDA,AI Researcher,Startup,Retail,India,Remote,Remote,Senior,5,150030,170107,Full-time,2024,Small,160068.5,20077,Experienced,1,1,2
Y9EILP7DHZHM,Machine Learning Engineer,Startup,Education,Germany,Hamburg,Hybrid,Senior,5,152929,159011,Full-time,2026,Small,155970.0,6082,Experienced,0,1,0
48KJ0YK1V1KD,AI Researcher,Startup,Retail,Germany,Frankfurt,Onsite,Senior,5,140016,175756,Full-time,2026,Small,157886.0,35740,Experienced,0,1,0
J1RRW1OH48AV,MLOps Engineer,Research Lab,Retail,Canada,Remote,Remote,Senior,5,153294,175856,Full-time,2020,Large,164575.0,22562,Experienced,1,1,6
WXPFEXBK8MZI,AI Researcher,Research Lab,Healthcare,Germany,Remote,Remote,Entry,0,57551,67068,Full-time,2021,Medium,62309.5,9517,Junior,1,0,5
5E6M2PBPAIGJ,Applied Scientist,MNC,Retail,India,Remote,Remote,Entry,0,54587,73498,Full-time,2026,Medium,64042.5,18911,Junior,1,0,0
99HWHA4LQJ3E,Applied Scientist,Startup,Healthcare,India,Pune,Hybrid,Mid,2,95190,124212,Full-time,2025,Small,109701.0,29022,Junior,0,1,1
GYYME00OB8J4,AI Researcher,Research Lab,Healthcare,Germany,Frankfurt,Hybrid,Entry,0,54207,65028,Full-time,2024,Small,59617.5,10821,Junior,0,0,2
CJ1CGVD7EXFO,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Senior,5,151629,163964,Full-time,2021,Medium,157796.5,12335,Experienced,1,1,5
A14BUBFU3NFK,Data Analyst,Research Lab,Healthcare,Australia,Sydney,Hybrid,Senior,5,144711,158833,Full-time,2026,Large,151772.0,14122,Experienced,0,1,0
R2Y6F67WIVB4,AI Researcher,MNC,Finance,India,Delhi,Hybrid,Mid,2,100501,121042,Full-time,2022,Small,110771.5,20541,Junior,0,1,4
QAWMMQ6Z59XG,Applied Scientist,MNC,Tech,Canada,Remote,Remote,Senior,5,141464,164067,Full-time,2025,Small,152765.5,22603,Experienced,1,1,1
BQDTFMJ7KNSQ,MLOps Engineer,Startup,Retail,India,Remote,Remote,Senior,5,141850,167486,Full-time,2025,Large,154668.0,25636,Experienced,1,1,1
TJHXRPTR10LD,Applied Scientist,Research Lab,Healthcare,Australia,Brisbane,Onsite,Entry,0,63738,85766,Full-time,2023,Small,74752.0,22028,Junior,0,0,3
4NN7NSIE8HFH,AI Researcher,Research Lab,Healthcare,UK,Birmingham,Hybrid,Entry,0,60320,80019,Full-time,2021,Small,70169.5,19699,Junior,0,0,5
THBMNXCXP8Y9,Data Analyst,Research Lab,Healthcare,Germany,Hamburg,Hybrid,Senior,5,149952,164413,Full-time,2022,Large,157182.5,14461,Experienced,0,1,4
R0JRQQ2KV1IG,Applied Scientist,MNC,Finance,UK,Birmingham,Onsite,Senior,5,143543,158918,Full-time,2025,Medium,151230.5,15375,Experienced,0,1,1
S4JYZ9NFNTK9,Applied Scientist,Research Lab,Education,India,Remote,Remote,Mid,2,95868,113971,Full-time,2023,Small,104919.5,18103,Junior,1,0,3
ZZ1A49HOIN2B,Data Analyst,MNC,Healthcare,India,Remote,Remote,Senior,5,151149,178269,Full-time,2020,Medium,164709.0,27120,Experienced,1,1,6
ASE2E86A4PAV,Machine Learning Engineer,MNC,Education,USA,Remote,Remote,Entry,0,58564,73425,Full-time,2024,Medium,65994.5,14861,Junior,1,0,2
3MPRR9688DC0,Applied Scientist,Research Lab,Retail,Australia,Brisbane,Hybrid,Entry,0,56727,89152,Full-time,2020,Medium,72939.5,32425,Junior,0,0,6
UUOPGGX0Q3SG,Data Analyst,Startup,Healthcare,Canada,Toronto,Onsite,Mid,2,97255,110789,Full-time,2026,Large,104022.0,13534,Junior,0,0,0
PNRFPJIHNJYE,Applied Scientist,Startup,Retail,Australia,Melbourne,Hybrid,Senior,5,152961,165128,Full-time,2026,Medium,159044.5,12167,Experienced,0,1,0
Q7SJPF0SSJCK,Data Analyst,MNC,Education,Germany,Frankfurt,Onsite,Senior,5,149581,169093,Full-time,2024,Small,159337.0,19512,Experienced,0,1,2
AES3T2Y89CX6,Data Scientist,MNC,Retail,Canada,Toronto,Hybrid,Entry,0,59445,77581,Full-time,2026,Small,68513.0,18136,Junior,0,0,0
Y0OHD0KU9AUZ,Machine Learning Engineer,Startup,Education,Canada,Remote,Remote,Entry,0,50731,75474,Full-time,2024,Large,63102.5,24743,Junior,1,0,2
ZHAZQ1P0P6GK,AI Researcher,Research Lab,Tech,Canada,Remote,Remote,Mid,2,96642,127532,Full-time,2023,Large,112087.0,30890,Junior,1,1,3
KC8ZKX6EAZKD,Data Scientist,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,95437,107269,Full-time,2024,Large,101353.0,11832,Junior,1,0,2
MW58YRU3OXVF,Machine Learning Engineer,Research Lab,Tech,UK,Birmingham,Onsite,Entry,0,52391,72141,Full-time,2021,Medium,62266.0,19750,Junior,0,0,5
BL289SF4IYH7,MLOps Engineer,MNC,Healthcare,Canada,Vancouver,Hybrid,Entry,0,57421,80824,Full-time,2026,Large,69122.5,23403,Junior,0,0,0
FLNWLFDVRN7S,Applied Scientist,MNC,Tech,Canada,Remote,Remote,Senior,5,142311,178650,Full-time,2022,Large,160480.5,36339,Experienced,1,1,4
JR13VSFN1Q1Q,MLOps Engineer,Research Lab,Healthcare,UK,London,Onsite,Senior,5,150528,177948,Full-time,2022,Medium,164238.0,27420,Experienced,0,1,4
TZVLMQMTB8K7,MLOps Engineer,Startup,Finance,Australia,Melbourne,Hybrid,Entry,0,56380,72077,Full-time,2023,Large,64228.5,15697,Junior,0,0,3
LAZV7FH8NGXO,Applied Scientist,Research Lab,Finance,Germany,Remote,Remote,Senior,5,146045,165826,Full-time,2024,Large,155935.5,19781,Experienced,1,1,2
JX3CZ8LEMWPA,Machine Learning Engineer,MNC,Tech,UK,Birmingham,Onsite,Senior,5,140423,155764,Full-time,2026,Large,148093.5,15341,Experienced,0,1,0
64F7G7RW1RNU,Machine Learning Engineer,Research Lab,Finance,Germany,Remote,Remote,Senior,5,148953,169111,Full-time,2026,Large,159032.0,20158,Experienced,1,1,0
9NFCRVZAA3F5,Applied Scientist,Startup,Retail,Germany,Munich,Hybrid,Entry,0,56022,72824,Full-time,2023,Large,64423.0,16802,Junior,0,0,3
VYQ7L7VI9ZSB,MLOps Engineer,Research Lab,Retail,India,Pune,Onsite,Mid,2,93082,121076,Full-time,2022,Medium,107079.0,27994,Junior,0,0,4
LZEIC9T53GMI,Data Analyst,MNC,Tech,India,Pune,Hybrid,Senior,5,145325,176759,Full-time,2024,Medium,161042.0,31434,Experienced,0,1,2
9N025QN9ANL6,MLOps Engineer,Research Lab,Finance,Canada,Vancouver,Onsite,Mid,2,97597,120178,Full-time,2026,Large,108887.5,22581,Junior,0,1,0
EUIRGSPFZOWV,AI Researcher,MNC,Finance,Australia,Remote,Remote,Mid,2,101288,105700,Full-time,2020,Small,103494.0,4412,Junior,1,0,6
RT4G43YA5B9T,AI Researcher,Startup,Tech,USA,New York,Onsite,Entry,0,63624,74216,Full-time,2020,Large,68920.0,10592,Junior,0,0,6
O3PSUEO2PIB5,MLOps Engineer,MNC,Retail,UK,Manchester,Hybrid,Entry,0,52610,76742,Full-time,2020,Medium,64676.0,24132,Junior,0,0,6
RNK38IHEEWLK,Applied Scientist,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,58494,77689,Full-time,2024,Small,68091.5,19195,Junior,0,0,2
0ECIIZPDZ9GT,Applied Scientist,Research Lab,Tech,UK,Manchester,Onsite,Senior,5,152414,161296,Full-time,2023,Small,156855.0,8882,Experienced,0,1,3
VFU9KM2V63E5,Data Analyst,MNC,Finance,USA,Remote,Remote,Entry,0,54223,86374,Full-time,2023,Large,70298.5,32151,Junior,1,0,3
WV87JN7EFMHT,AI Researcher,Startup,Finance,USA,Remote,Remote,Senior,5,144679,162203,Full-time,2025,Small,153441.0,17524,Experienced,1,1,1
782BXVK0GH6H,Data Analyst,Research Lab,Education,Canada,Remote,Remote,Entry,0,62396,67089,Full-time,2026,Medium,64742.5,4693,Junior,1,0,0
F39W04CZ14MB,Applied Scientist,MNC,Retail,India,Remote,Remote,Senior,5,146880,155536,Full-time,2023,Medium,151208.0,8656,Experienced,1,1,3
4UKPLPINJIX7,MLOps Engineer,Research Lab,Retail,India,Remote,Remote,Mid,2,93779,113497,Full-time,2026,Small,103638.0,19718,Junior,1,0,0
IEA5HWO67WUB,MLOps Engineer,MNC,Tech,USA,Remote,Remote,Senior,5,140839,163819,Full-time,2020,Large,152329.0,22980,Experienced,1,1,6
RPWKOXJNL64Q,Data Scientist,Startup,Retail,Australia,Sydney,Onsite,Mid,2,93307,105771,Full-time,2026,Large,99539.0,12464,Junior,0,0,0
8DXVDA0XJT6N,Data Scientist,MNC,Education,India,Remote,Remote,Senior,5,147084,172092,Full-time,2021,Large,159588.0,25008,Experienced,1,1,5
V7G3RX0NOK1O,MLOps Engineer,Startup,Retail,UK,Remote,Remote,Mid,2,97586,122631,Full-time,2023,Large,110108.5,25045,Junior,1,1,3
0JWXSBU686FB,Data Analyst,Research Lab,Retail,Germany,Remote,Remote,Senior,5,147839,165526,Full-time,2024,Medium,156682.5,17687,Experienced,1,1,2
0WA15UM9E80X,Applied Scientist,Research Lab,Retail,Germany,Remote,Remote,Mid,2,93339,129354,Full-time,2025,Large,111346.5,36015,Junior,1,1,1
XFQJ7OHT00D5,Applied Scientist,Startup,Retail,Canada,Vancouver,Hybrid,Entry,0,53978,80796,Full-time,2024,Large,67387.0,26818,Junior,0,0,2
KCTFKPYJ0TQI,Data Analyst,Startup,Education,USA,Seattle,Hybrid,Mid,2,90537,125409,Full-time,2025,Medium,107973.0,34872,Junior,0,1,1
GW0QDOT39FM6,Applied Scientist,Research Lab,Healthcare,USA,Austin,Onsite,Senior,5,145860,165966,Full-time,2026,Large,155913.0,20106,Experienced,0,1,0
V14GUU0JTBVP,AI Researcher,MNC,Retail,UK,Manchester,Onsite,Senior,5,152752,158013,Full-time,2021,Small,155382.5,5261,Experienced,0,1,5
TSY8I5YZRZSP,MLOps Engineer,MNC,Tech,USA,Austin,Hybrid,Mid,2,98282,105771,Full-time,2023,Small,102026.5,7489,Junior,0,0,3
I1M4Q97V53G7,AI Researcher,Research Lab,Tech,Australia,Brisbane,Onsite,Mid,2,97178,116386,Full-time,2022,Medium,106782.0,19208,Junior,0,0,4
CH64XITF9J7E,Data Scientist,MNC,Finance,India,Remote,Remote,Senior,5,153011,169967,Full-time,2022,Large,161489.0,16956,Experienced,1,1,4
BYSKDN64OL7G,Data Analyst,MNC,Tech,UK,Remote,Remote,Senior,5,149579,158768,Full-time,2022,Large,154173.5,9189,Experienced,1,1,4
6HCJIHKI72SS,Machine Learning Engineer,MNC,Retail,USA,Seattle,Onsite,Mid,2,101440,126748,Full-time,2025,Small,114094.0,25308,Junior,0,1,1
5DV4VOUE3G87,Data Analyst,Research Lab,Retail,India,Remote,Remote,Entry,0,57774,78602,Full-time,2025,Small,68188.0,20828,Junior,1,0,1
GTZ2BGUVIPNX,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Entry,0,56054,69421,Full-time,2023,Medium,62737.5,13367,Junior,0,0,3
KF6Q3MAU0AU2,AI Researcher,Research Lab,Education,Canada,Remote,Remote,Mid,2,92334,127817,Full-time,2023,Medium,110075.5,35483,Junior,1,1,3
RILMD6LIMM48,MLOps Engineer,MNC,Retail,Canada,Remote,Remote,Mid,2,99727,109163,Full-time,2024,Small,104445.0,9436,Junior,1,0,2
DXASY1B2OZWN,Data Analyst,Startup,Education,Australia,Sydney,Hybrid,Mid,2,91939,117432,Full-time,2021,Large,104685.5,25493,Junior,0,0,5
WPMMXRA68EQV,Machine Learning Engineer,Research Lab,Healthcare,Australia,Sydney,Onsite,Mid,2,102420,126116,Full-time,2021,Large,114268.0,23696,Junior,0,1,5
6OXPS6LQ9M2P,Data Analyst,MNC,Healthcare,USA,Remote,Remote,Senior,5,148711,156860,Full-time,2022,Small,152785.5,8149,Experienced,1,1,4
MC3UTMXYVPKH,MLOps Engineer,Startup,Tech,Australia,Brisbane,Hybrid,Entry,0,58047,72267,Full-time,2022,Large,65157.0,14220,Junior,0,0,4
4UC8ABIJP92U,MLOps Engineer,Research Lab,Finance,Canada,Remote,Remote,Entry,0,59671,79663,Full-time,2022,Medium,69667.0,19992,Junior,1,0,4
LIY4Q5NX8JB7,AI Researcher,MNC,Education,Germany,Berlin,Onsite,Entry,0,60158,77236,Full-time,2021,Medium,68697.0,17078,Junior,0,0,5
YQFV4X0K1U5R,AI Researcher,Startup,Education,India,Chennai,Onsite,Senior,5,154740,162719,Full-time,2020,Small,158729.5,7979,Experienced,0,1,6
PT1S7CDHUNER,Machine Learning Engineer,MNC,Healthcare,Germany,Hamburg,Hybrid,Entry,0,58644,84572,Full-time,2025,Small,71608.0,25928,Junior,0,0,1
4YY8G4UNC0LN,Data Analyst,Startup,Education,Canada,Vancouver,Hybrid,Mid,2,97133,126201,Full-time,2022,Small,111667.0,29068,Junior,0,1,4
7HK1VB3XFPJZ,Machine Learning Engineer,Research Lab,Finance,Germany,Munich,Onsite,Mid,2,99960,109293,Full-time,2023,Medium,104626.5,9333,Junior,0,0,3
7F3GFA7XCL59,MLOps Engineer,MNC,Finance,Germany,Remote,Remote,Entry,0,61114,73264,Full-time,2021,Medium,67189.0,12150,Junior,1,0,5
QXE9S6VOCFLU,Data Scientist,MNC,Tech,India,Bangalore,Hybrid,Senior,5,153602,178079,Full-time,2026,Large,165840.5,24477,Experienced,0,1,0
L4Z6P11EH2HC,MLOps Engineer,MNC,Tech,Australia,Remote,Remote,Entry,0,53921,65599,Full-time,2022,Medium,59760.0,11678,Junior,1,0,4
9FQKCLPDPXW0,Data Analyst,Research Lab,Finance,UK,London,Hybrid,Entry,0,61381,76608,Full-time,2021,Small,68994.5,15227,Junior,0,0,5
V0C6UG1E1SKP,AI Researcher,Research Lab,Tech,India,Delhi,Onsite,Senior,5,147129,157712,Full-time,2020,Small,152420.5,10583,Experienced,0,1,6
N3BNDQY8PJOX,AI Researcher,Startup,Healthcare,USA,New York,Hybrid,Senior,5,144661,174036,Full-time,2020,Large,159348.5,29375,Experienced,0,1,6
MM2DTM4PUMGY,Data Analyst,Startup,Retail,India,Remote,Remote,Mid,2,91727,122469,Full-time,2022,Small,107098.0,30742,Junior,1,0,4
34FUUY918H47,AI Researcher,Research Lab,Retail,UK,Remote,Remote,Mid,2,92646,116631,Full-time,2025,Small,104638.5,23985,Junior,1,0,1
UJZ8UIE1JGPZ,Data Analyst,Startup,Education,UK,Birmingham,Hybrid,Senior,5,149722,161484,Full-time,2022,Large,155603.0,11762,Experienced,0,1,4
J4ZSZGJ1O9CU,Machine Learning Engineer,Research Lab,Tech,Australia,Remote,Remote,Entry,0,55571,80956,Full-time,2023,Large,68263.5,25385,Junior,1,0,3
0BQYROO58DYD,Machine Learning Engineer,Research Lab,Education,Australia,Sydney,Onsite,Entry,0,54967,86051,Full-time,2021,Small,70509.0,31084,Junior,0,0,5
ST05JRND83KH,Data Scientist,Research Lab,Healthcare,India,Bangalore,Onsite,Senior,5,142679,165455,Full-time,2024,Large,154067.0,22776,Experienced,0,1,2
WS5QY696ZPG1,AI Researcher,Startup,Finance,UK,Remote,Remote,Entry,0,53572,69038,Full-time,2020,Large,61305.0,15466,Junior,1,0,6
LHCCJ3X1DDO5,Data Analyst,Research Lab,Retail,USA,San Francisco,Onsite,Mid,2,96445,114774,Full-time,2023,Large,105609.5,18329,Junior,0,0,3
8QDZTWMDRJJT,AI Researcher,Startup,Education,Canada,Montreal,Hybrid,Entry,0,63361,73430,Full-time,2023,Large,68395.5,10069,Junior,0,0,3
P0H7OMUH7TGM,Data Analyst,Startup,Tech,USA,Seattle,Hybrid,Senior,5,149797,170319,Full-time,2020,Large,160058.0,20522,Experienced,0,1,6
YS51YTQW52RU,AI Researcher,MNC,Tech,India,Pune,Hybrid,Senior,5,149358,171143,Full-time,2021,Large,160250.5,21785,Experienced,0,1,5
DWWYA5DHDTOF,Data Analyst,Startup,Retail,Australia,Brisbane,Hybrid,Senior,5,145241,171229,Full-time,2023,Large,158235.0,25988,Experienced,0,1,3
WTVEG0KJHNCW,AI Researcher,Startup,Finance,Germany,Berlin,Hybrid,Senior,5,153644,158956,Full-time,2022,Medium,156300.0,5312,Experienced,0,1,4
2AN7STHLA1HY,Data Scientist,Research Lab,Retail,USA,New York,Onsite,Entry,0,50777,87165,Full-time,2021,Medium,68971.0,36388,Junior,0,0,5
